DATE,HPI,HPA_PC,TENYRT,TENYRT_PC,MORTGAGE,MORTGAGE_PC,UNEMPLOYMENT,UNEMPLOYMENT_PC,WAGES,WAGES_PC,SUPPLY,SUPPLY_PC
2016-05-01,179.428,5.001726347575229,1.83,-13.679245283018867,3.66,-0.5434782608695656,4.8,-14.285714285714283,10.69,1.5194681861348542,136039.0,0.7092041071653304
2016-06-01,180.079,5.022540780441714,1.85,-22.268907563025202,3.64,-5.943152454780361,4.9,-7.547169811320745,10.67,1.5223596574690785,136039.0,0.7092041071653304
2016-07-01,180.825,5.052635248187397,1.46,-36.521739130434774,3.48,-14.70588235294118,4.8,-7.692307692307699,10.72,2.0952380952381016,136289.0,0.7242681565897316
2016-08-01,181.848,5.152743484621568,1.51,-30.0925925925926,3.48,-12.562814070351758,4.9,-3.9215686274509665,10.71,1.5165876777251197,136289.0,0.7242681565897316
2016-09-01,182.821,5.173504843868649,1.57,-27.981651376146793,3.46,-11.053984575835479,5.0,0.0,10.71,1.1331444759206892,136289.0,0.7242681565897316
2016-10-01,183.747,5.1238336069935055,1.6,-19.59798994974874,3.42,-11.168831168831172,4.9,-1.9999999999999927,10.72,1.2275731822474105,136554.0,0.7391997167138811
2016-11-01,184.756,5.132100809732728,1.83,-17.9372197309417,3.47,-7.7127659574467975,4.7,-7.843137254901951,10.7,0.943396226415091,136554.0,0.7391997167138811
2016-12-01,185.718,5.19882179675994,2.45,5.150214592274683,4.08,3.8167938931297685,4.7,-5.9999999999999964,10.7,0.8482563619227131,136554.0,0.7391997167138811
2017-01-01,186.801,5.37654425452698,2.45,9.374999999999996,4.32,7.730673316708242,4.7,-2.083333333333326,10.65,0.0,136818.0,0.7533414337788579
2017-02-01,187.313,5.441721175821579,2.48,31.914893617021285,4.19,10.554089709762541,4.6,-6.122448979591851,10.68,0.09372071227741131,136818.0,0.7533414337788579
2017-03-01,187.991,5.516889123382095,2.46,33.69565217391304,4.16,14.917127071823206,4.4,-11.999999999999993,10.72,0.28063610851263926,136818.0,0.7533414337788579
2017-04-01,188.723,5.571032198876733,2.4,34.83146067415729,4.14,11.590296495956865,4.4,-13.725490196078418,10.72,0.28063610851263926,137083.0,0.7674269878490727
2017-05-01,189.615,5.6774862340325996,2.33,23.936170212765965,4.03,10.109289617486342,4.4,-8.333333333333323,10.75,0.5612722170252619,137083.0,0.7674269878490727
2017-06-01,190.507,5.7907918191460395,2.21,22.099447513812148,3.94,7.65027322404371,4.3,-12.244897959183684,10.77,0.9372071227741298,137083.0,0.7674269878490727
2017-07-01,191.445,5.873081708834511,2.31,58.21917808219179,3.88,11.494252873563216,4.3,-10.416666666666668,10.81,0.8395522388059687,137354.0,0.7814277014285819
2017-08-01,192.661,5.946174827328312,2.26,45.80645161290321,3.92,12.643678160919539,4.4,-10.20408163265306,10.78,0.6535947712418161,137354.0,0.7814277014285819
2017-09-01,193.755,5.980713375378101,2.16,35.0,3.82,10.404624277456644,4.3,-14.000000000000004,10.77,0.5602240896358424,137354.0,0.7814277014285819
2017-10-01,194.799,6.014792078238008,2.33,45.625,3.83,11.988304093567256,4.2,-14.285714285714288,10.75,0.2798507462686507,137637.0,0.7930928423920208
