DATE,HPI,HPA_PC,TENYRT,TENYRT_PC,MORTGAGE,MORTGAGE_PC,UNEMPLOYMENT,UNEMPLOYMENT_PC,WAGES,WAGES_PC,SUPPLY,SUPPLY_PC
2016-02-12,177.646,5.036422118159028,1.74,-18.691588785046733,3.65,-1.084010840108402,4.9,-10.909090909090903,10.67,1.2333965844402353,135795.0,0.6918183031543356
2016-02-16,177.646,5.036422118159028,1.78,-14.009661835748785,3.65,-1.084010840108402,4.9,-10.909090909090903,10.67,1.2333965844402353,135795.0,0.6918183031543356
2016-02-17,177.646,5.036422118159028,1.81,-14.218009478672977,3.65,-1.084010840108402,4.9,-10.909090909090903,10.67,1.2333965844402353,135795.0,0.6918183031543356
2016-02-18,177.646,5.036422118159028,1.75,-17.840375586854456,3.65,-2.925531914893614,4.9,-10.909090909090903,10.67,1.2333965844402353,135795.0,0.6918183031543356
2016-02-19,177.646,5.036422118159028,1.76,-14.563106796116507,3.65,-2.925531914893614,4.9,-10.909090909090903,10.67,1.2333965844402353,135795.0,0.6918183031543356
2016-02-22,177.646,5.036422118159028,1.77,-11.055276381909547,3.65,-2.925531914893614,4.9,-10.909090909090903,10.67,1.2333965844402353,135795.0,0.6918183031543356
2016-02-23,177.646,5.036422118159028,1.74,-11.224489795918366,3.65,-2.925531914893614,4.9,-10.909090909090903,10.67,1.2333965844402353,135795.0,0.6918183031543356
2016-02-24,177.646,5.036422118159028,1.75,-13.793103448275854,3.65,-2.925531914893614,4.9,-10.909090909090903,10.67,1.2333965844402353,135795.0,0.6918183031543356
2016-02-25,177.646,5.036422118159028,1.71,-14.500000000000002,3.62,-4.73684210526315,4.9,-10.909090909090903,10.67,1.2333965844402353,135795.0,0.6918183031543356
2016-02-26,177.646,5.036422118159028,1.76,-15.384615384615389,3.62,-4.73684210526315,4.9,-10.909090909090903,10.67,1.2333965844402353,135795.0,0.6918183031543356
2016-02-29,177.646,5.036422118159028,1.74,-17.924528301886795,3.62,-4.73684210526315,4.9,-10.909090909090903,10.67,1.2333965844402353,135795.0,0.6918183031543356
2016-03-01,178.162,4.9258530724743546,1.83,-13.679245283018867,3.62,-4.73684210526315,5.0,-7.407407407407414,10.69,1.4231499051233432,135795.0,0.6918183031543356
2016-03-02,178.162,4.9258530724743546,1.84,-12.796208530805679,3.62,-4.73684210526315,5.0,-7.407407407407414,10.69,1.4231499051233432,135795.0,0.6918183031543356
2016-03-03,178.162,4.9258530724743546,1.83,-18.303571428571434,3.64,-2.93333333333333,5.0,-7.407407407407414,10.69,1.4231499051233432,135795.0,0.6918183031543356
2016-03-04,178.162,4.9258530724743546,1.88,-14.545454545454556,3.64,-2.93333333333333,5.0,-7.407407407407414,10.69,1.4231499051233432,135795.0,0.6918183031543356
2016-03-07,178.162,4.9258530724743546,1.91,-10.747663551401878,3.64,-2.93333333333333,5.0,-7.407407407407414,10.69,1.4231499051233432,135795.0,0.6918183031543356
2016-03-08,178.162,4.9258530724743546,1.83,-13.27014218009478,3.64,-2.93333333333333,5.0,-7.407407407407414,10.69,1.4231499051233432,135795.0,0.6918183031543356
2016-03-09,178.162,4.9258530724743546,1.9,-9.52380952380953,3.64,-2.93333333333333,5.0,-7.407407407407414,10.69,1.4231499051233432,135795.0,0.6918183031543356
2016-03-10,178.162,4.9258530724743546,1.93,-9.389671361502346,3.68,-4.663212435233153,5.0,-7.407407407407414,10.69,1.4231499051233432,135795.0,0.6918183031543356
2016-03-11,178.162,4.9258530724743546,1.98,-5.714285714285719,3.68,-4.663212435233153,5.0,-7.407407407407414,10.69,1.4231499051233432,135795.0,0.6918183031543356
2016-03-14,178.162,4.9258530724743546,1.97,-4.368932038834955,3.68,-4.663212435233153,5.0,-7.407407407407414,10.69,1.4231499051233432,135795.0,0.6918183031543356
2016-03-15,178.162,4.9258530724743546,1.97,2.072538860103629,3.68,-4.663212435233153,5.0,-7.407407407407414,10.69,1.4231499051233432,135795.0,0.6918183031543356
2016-03-16,178.162,4.9258530724743546,1.94,-2.020202020202022,3.68,-4.663212435233153,5.0,-7.407407407407414,10.69,1.4231499051233432,135795.0,0.6918183031543356
2016-03-17,178.162,4.9258530724743546,1.91,-1.0362694300518145,3.73,-1.3227513227513181,5.0,-7.407407407407414,10.69,1.4231499051233432,135795.0,0.6918183031543356
2016-03-18,178.162,4.9258530724743546,1.88,-2.0833333333333353,3.73,-1.3227513227513181,5.0,-7.407407407407414,10.69,1.4231499051233432,135795.0,0.6918183031543356
2016-03-21,178.162,4.9258530724743546,1.92,2.1276595744680873,3.73,-1.3227513227513181,5.0,-7.407407407407414,10.69,1.4231499051233432,135795.0,0.6918183031543356
2016-03-22,178.162,4.9258530724743546,1.94,0.5181347150259072,3.73,-1.3227513227513181,5.0,-7.407407407407414,10.69,1.4231499051233432,135795.0,0.6918183031543356
2016-03-23,178.162,4.9258530724743546,1.88,-6.467661691542284,3.73,-1.3227513227513181,5.0,-7.407407407407414,10.69,1.4231499051233432,135795.0,0.6918183031543356
2016-03-24,178.162,4.9258530724743546,1.91,-2.051282051282053,3.71,0.542005420054201,5.0,-7.407407407407414,10.69,1.4231499051233432,135795.0,0.6918183031543356
2016-03-28,178.162,4.9258530724743546,1.89,-3.5714285714285747,3.71,0.542005420054201,5.0,-7.407407407407414,10.69,1.4231499051233432,135795.0,0.6918183031543356
2016-03-29,178.162,4.9258530724743546,1.81,-6.7010309278350455,3.71,0.542005420054201,5.0,-7.407407407407414,10.69,1.4231499051233432,135795.0,0.6918183031543356
2016-03-30,178.162,4.9258530724743546,1.83,-2.1390374331550817,3.71,0.542005420054201,5.0,-7.407407407407414,10.69,1.4231499051233432,135795.0,0.6918183031543356
2016-03-31,178.162,4.9258530724743546,1.78,-7.291666666666662,3.71,0.2702702702702645,5.0,-7.407407407407414,10.69,1.4231499051233432,135795.0,0.6918183031543356
2016-04-01,178.764,4.97190202998292,1.79,-3.243243243243246,3.71,0.2702702702702645,5.1,-5.555555555555569,10.69,1.327014218009467,136039.0,0.7092041071653304
2016-04-04,178.764,4.97190202998292,1.78,-7.291666666666662,3.71,0.2702702702702645,5.1,-5.555555555555569,10.69,1.327014218009467,136039.0,0.7092041071653304
2016-04-05,178.764,4.97190202998292,1.73,-8.465608465608462,3.71,0.2702702702702645,5.1,-5.555555555555569,10.69,1.327014218009467,136039.0,0.7092041071653304
2016-04-06,178.764,4.97190202998292,1.76,-8.33333333333333,3.71,0.2702702702702645,5.1,-5.555555555555569,10.69,1.327014218009467,136039.0,0.7092041071653304
2016-04-07,178.764,4.97190202998292,1.7,-13.70558375634518,3.59,-1.9125683060109366,5.1,-5.555555555555569,10.69,1.327014218009467,136039.0,0.7092041071653304
2016-04-08,178.764,4.97190202998292,1.72,-12.244897959183673,3.59,-1.9125683060109366,5.1,-5.555555555555569,10.69,1.327014218009467,136039.0,0.7092041071653304
2016-04-11,178.764,4.97190202998292,1.73,-10.824742268041236,3.59,-1.9125683060109366,5.1,-5.555555555555569,10.69,1.327014218009467,136039.0,0.7092041071653304
2016-04-12,178.764,4.97190202998292,1.79,-5.78947368421052,3.59,-1.9125683060109366,5.1,-5.555555555555569,10.69,1.327014218009467,136039.0,0.7092041071653304
2016-04-13,178.764,4.97190202998292,1.77,-7.329842931937168,3.59,-1.9125683060109366,5.1,-5.555555555555569,10.69,1.327014218009467,136039.0,0.7092041071653304
2016-04-14,178.764,4.97190202998292,1.8,-5.263157894736835,3.58,-2.452316076294274,5.1,-5.555555555555569,10.69,1.327014218009467,136039.0,0.7092041071653304
2016-04-15,178.764,4.97190202998292,1.76,-5.8823529411764754,3.58,-2.452316076294274,5.1,-5.555555555555569,10.69,1.327014218009467,136039.0,0.7092041071653304
2016-04-18,178.764,4.97190202998292,1.78,-6.315789473684205,3.58,-2.452316076294274,5.1,-5.555555555555569,10.69,1.327014218009467,136039.0,0.7092041071653304
2016-04-19,178.764,4.97190202998292,1.79,-6.770833333333329,3.58,-2.452316076294274,5.1,-5.555555555555569,10.69,1.327014218009467,136039.0,0.7092041071653304
2016-04-20,178.764,4.97190202998292,1.85,-7.035175879396981,3.58,-2.452316076294274,5.1,-5.555555555555569,10.69,1.327014218009467,136039.0,0.7092041071653304
2016-04-21,178.764,4.97190202998292,1.88,-4.081632653061228,3.59,-1.6438356164383578,5.1,-5.555555555555569,10.69,1.327014218009467,136039.0,0.7092041071653304
2016-04-22,178.764,4.97190202998292,1.89,-2.072538860103629,3.59,-1.6438356164383578,5.1,-5.555555555555569,10.69,1.327014218009467,136039.0,0.7092041071653304
2016-04-25,178.764,4.97190202998292,1.91,-1.546391752577321,3.59,-1.6438356164383578,5.1,-5.555555555555569,10.69,1.327014218009467,136039.0,0.7092041071653304
2016-04-26,178.764,4.97190202998292,1.94,-3.0000000000000027,3.59,-1.6438356164383578,5.1,-5.555555555555569,10.69,1.327014218009467,136039.0,0.7092041071653304
