DATE,HPI,HPA_PC,TENYRT,TENYRT_PC,MORTGAGE,MORTGAGE_PC,UNEMPLOYMENT,UNEMPLOYMENT_PC,WAGES,WAGES_PC,SUPPLY,SUPPLY_PC
2016-11-30,184.756,5.132100809732728,2.37,8.715596330275226,4.03,2.0253164556962044,4.7,-7.843137254901951,10.7,0.943396226415091,136554.0,0.7391997167138811
2016-12-01,185.718,5.19882179675994,2.45,5.150214592274683,4.08,3.8167938931297685,4.7,-5.9999999999999964,10.7,0.8482563619227131,136554.0,0.7391997167138811
2016-12-02,185.718,5.19882179675994,2.4,5.263157894736848,4.08,3.8167938931297685,4.7,-5.9999999999999964,10.7,0.8482563619227131,136554.0,0.7391997167138811
2016-12-05,185.718,5.19882179675994,2.39,7.174887892376688,4.08,3.8167938931297685,4.7,-5.9999999999999964,10.7,0.8482563619227131,136554.0,0.7391997167138811
2016-12-06,185.718,5.19882179675994,2.39,6.696428571428567,4.08,3.8167938931297685,4.7,-5.9999999999999964,10.7,0.8482563619227131,136554.0,0.7391997167138811
2016-12-07,185.718,5.19882179675994,2.34,5.40540540540539,4.08,3.8167938931297685,4.7,-5.9999999999999964,10.7,0.8482563619227131,136554.0,0.7391997167138811
2016-12-08,185.718,5.19882179675994,2.4,7.142857142857128,4.13,4.556962025316448,4.7,-5.9999999999999964,10.7,0.8482563619227131,136554.0,0.7391997167138811
2016-12-09,185.718,5.19882179675994,2.47,15.962441314554004,4.13,4.556962025316448,4.7,-5.9999999999999964,10.7,0.8482563619227131,136554.0,0.7391997167138811
2016-12-12,185.718,5.19882179675994,2.49,11.659192825112118,4.13,4.556962025316448,4.7,-5.9999999999999964,10.7,0.8482563619227131,136554.0,0.7391997167138811
2016-12-13,185.718,5.19882179675994,2.48,8.771929824561413,4.13,4.556962025316448,4.7,-5.9999999999999964,10.7,0.8482563619227131,136554.0,0.7391997167138811
2016-12-14,185.718,5.19882179675994,2.54,10.434782608695663,4.13,4.556962025316448,4.7,-5.9999999999999964,10.7,0.8482563619227131,136554.0,0.7391997167138811
2016-12-15,185.718,5.19882179675994,2.6,16.071428571428566,4.16,4.785894206549117,4.7,-5.9999999999999964,10.7,0.8482563619227131,136554.0,0.7391997167138811
2016-12-16,185.718,5.19882179675994,2.6,18.72146118721462,4.16,4.785894206549117,4.7,-5.9999999999999964,10.7,0.8482563619227131,136554.0,0.7391997167138811
2016-12-19,185.718,5.19882179675994,2.54,15.454545454545446,4.16,4.785894206549117,4.7,-5.9999999999999964,10.7,0.8482563619227131,136554.0,0.7391997167138811
2016-12-20,185.718,5.19882179675994,2.57,14.732142857142838,4.16,4.785894206549117,4.7,-5.9999999999999964,10.7,0.8482563619227131,136554.0,0.7391997167138811
2016-12-21,185.718,5.19882179675994,2.55,12.334801762114529,4.16,4.785894206549117,4.7,-5.9999999999999964,10.7,0.8482563619227131,136554.0,0.7391997167138811
2016-12-22,185.718,5.19882179675994,2.55,13.333333333333325,4.3,8.585858585858583,4.7,-5.9999999999999964,10.7,0.8482563619227131,136554.0,0.7391997167138811
2016-12-23,185.718,5.19882179675994,2.55,13.839285714285696,4.3,8.585858585858583,4.7,-5.9999999999999964,10.7,0.8482563619227131,136554.0,0.7391997167138811
2016-12-27,185.718,5.19882179675994,2.57,10.775862068965518,4.3,8.585858585858583,4.7,-5.9999999999999964,10.7,0.8482563619227131,136554.0,0.7391997167138811
2016-12-28,185.718,5.19882179675994,2.51,8.658008658008647,4.3,8.585858585858583,4.7,-5.9999999999999964,10.7,0.8482563619227131,136554.0,0.7391997167138811
2016-12-29,185.718,5.19882179675994,2.49,9.691629955947146,4.32,7.730673316708242,4.7,-5.9999999999999964,10.7,0.8482563619227131,136554.0,0.7391997167138811
2016-12-30,185.718,5.19882179675994,2.45,9.374999999999996,4.32,7.730673316708242,4.7,-5.9999999999999964,10.7,0.8482563619227131,136554.0,0.7391997167138811
2017-01-01,186.801,5.37654425452698,2.45,9.374999999999996,4.32,7.730673316708242,4.7,-2.083333333333326,10.65,0.0,136818.0,0.7533414337788579
2017-01-03,186.801,5.37654425452698,2.45,8.888888888888896,4.32,7.730673316708242,4.7,-2.083333333333326,10.65,0.0,136818.0,0.7533414337788579
2017-01-04,186.801,5.37654425452698,2.46,12.844036697247695,4.32,7.730673316708242,4.7,-2.083333333333326,10.65,0.0,136818.0,0.7533414337788579
2017-01-05,186.801,5.37654425452698,2.37,9.72222222222222,4.2,5.79345088161209,4.7,-2.083333333333326,10.65,0.0,136818.0,0.7533414337788579
2017-01-06,186.801,5.37654425452698,2.42,13.615023474178406,4.2,5.79345088161209,4.7,-2.083333333333326,10.65,0.0,136818.0,0.7533414337788579
2017-01-09,186.801,5.37654425452698,2.38,9.677419354838708,4.2,5.79345088161209,4.7,-2.083333333333326,10.65,0.0,136818.0,0.7533414337788579
2017-01-10,186.801,5.37654425452698,2.38,12.264150943396215,4.2,5.79345088161209,4.7,-2.083333333333326,10.65,0.0,136818.0,0.7533414337788579
2017-01-11,186.801,5.37654425452698,2.38,14.423076923076913,4.2,5.79345088161209,4.7,-2.083333333333326,10.65,0.0,136818.0,0.7533414337788579
2017-01-12,186.801,5.37654425452698,2.36,12.38095238095237,4.12,5.102040816326536,4.7,-2.083333333333326,10.65,0.0,136818.0,0.7533414337788579
2017-01-13,186.801,5.37654425452698,2.4,18.226600985221683,4.12,5.102040816326536,4.7,-2.083333333333326,10.65,0.0,136818.0,0.7533414337788579
2017-01-17,186.801,5.37654425452698,2.33,13.106796116504855,4.12,5.102040816326536,4.7,-2.083333333333326,10.65,0.0,136818.0,0.7533414337788579
2017-01-18,186.801,5.37654425452698,2.42,20.398009950248767,4.12,5.102040816326536,4.7,-2.083333333333326,10.65,0.0,136818.0,0.7533414337788579
2017-01-19,186.801,5.37654425452698,2.47,22.277227722772285,4.09,7.349081364829391,4.7,-2.083333333333326,10.65,0.0,136818.0,0.7533414337788579
2017-01-20,186.801,5.37654425452698,2.48,19.80676328502416,4.09,7.349081364829391,4.7,-2.083333333333326,10.65,0.0,136818.0,0.7533414337788579
2017-01-23,186.801,5.37654425452698,2.41,18.719211822660117,4.09,7.349081364829391,4.7,-2.083333333333326,10.65,0.0,136818.0,0.7533414337788579
2017-01-24,186.801,5.37654425452698,2.47,22.885572139303505,4.09,7.349081364829391,4.7,-2.083333333333326,10.65,0.0,136818.0,0.7533414337788579
2017-01-25,186.801,5.37654425452698,2.53,25.247524752475236,4.09,7.349081364829391,4.7,-2.083333333333326,10.65,0.0,136818.0,0.7533414337788579
2017-01-26,186.801,5.37654425452698,2.51,25.49999999999999,4.19,10.554089709762541,4.7,-2.083333333333326,10.65,0.0,136818.0,0.7533414337788579
2017-01-27,186.801,5.37654425452698,2.49,28.350515463917542,4.19,10.554089709762541,4.7,-2.083333333333326,10.65,0.0,136818.0,0.7533414337788579
2017-01-30,186.801,5.37654425452698,2.49,26.39593908629443,4.19,10.554089709762541,4.7,-2.083333333333326,10.65,0.0,136818.0,0.7533414337788579
2017-01-31,186.801,5.37654425452698,2.45,31.016042780748666,4.19,10.554089709762541,4.7,-2.083333333333326,10.65,0.0,136818.0,0.7533414337788579
2017-02-01,187.313,5.441721175821579,2.48,31.914893617021285,4.19,10.554089709762541,4.6,-6.122448979591851,10.68,0.09372071227741131,136818.0,0.7533414337788579
2017-02-02,187.313,5.441721175821579,2.48,32.62032085561496,4.19,12.634408602150543,4.6,-6.122448979591851,10.68,0.09372071227741131,136818.0,0.7533414337788579
2017-02-03,187.313,5.441721175821579,2.49,33.87096774193549,4.19,12.634408602150543,4.6,-6.122448979591851,10.68,0.09372071227741131,136818.0,0.7533414337788579
2017-02-06,187.313,5.441721175821579,2.42,38.285714285714285,4.19,12.634408602150543,4.6,-6.122448979591851,10.68,0.09372071227741131,136818.0,0.7533414337788579
2017-02-07,187.313,5.441721175821579,2.4,37.93103448275862,4.19,12.634408602150543,4.6,-6.122448979591851,10.68,0.09372071227741131,136818.0,0.7533414337788579
2017-02-08,187.313,5.441721175821579,2.34,36.84210526315789,4.19,12.634408602150543,4.6,-6.122448979591851,10.68,0.09372071227741131,136818.0,0.7533414337788579
2017-02-09,187.313,5.441721175821579,2.4,47.239263803680984,4.17,14.246575342465754,4.6,-6.122448979591851,10.68,0.09372071227741131,136818.0,0.7533414337788579
2017-02-10,187.313,5.441721175821579,2.41,38.50574712643679,4.17,14.246575342465754,4.6,-6.122448979591851,10.68,0.09372071227741131,136818.0,0.7533414337788579
2017-02-13,187.313,5.441721175821579,2.43,36.516853932584276,4.17,14.246575342465754,4.6,-6.122448979591851,10.68,0.09372071227741131,136818.0,0.7533414337788579
2017-02-14,187.313,5.441721175821579,2.47,36.464088397790064,4.17,14.246575342465754,4.6,-6.122448979591851,10.68,0.09372071227741131,136818.0,0.7533414337788579
2017-02-15,187.313,5.441721175821579,2.51,43.428571428571416,4.17,14.246575342465754,4.6,-6.122448979591851,10.68,0.09372071227741131,136818.0,0.7533414337788579
2017-02-16,187.313,5.441721175821579,2.45,39.20454545454547,4.15,13.698630136986315,4.6,-6.122448979591851,10.68,0.09372071227741131,136818.0,0.7533414337788579
2017-02-17,187.313,5.441721175821579,2.42,36.7231638418079,4.15,13.698630136986315,4.6,-6.122448979591851,10.68,0.09372071227741131,136818.0,0.7533414337788579
2017-02-21,187.313,5.441721175821579,2.43,39.65517241379312,4.15,13.698630136986315,4.6,-6.122448979591851,10.68,0.09372071227741131,136818.0,0.7533414337788579
2017-02-22,187.313,5.441721175821579,2.42,38.285714285714285,4.15,13.698630136986315,4.6,-6.122448979591851,10.68,0.09372071227741131,136818.0,0.7533414337788579
2017-02-23,187.313,5.441721175821579,2.38,39.1812865497076,4.16,14.917127071823206,4.6,-6.122448979591851,10.68,0.09372071227741131,136818.0,0.7533414337788579
2017-02-24,187.313,5.441721175821579,2.31,31.25,4.16,14.917127071823206,4.6,-6.122448979591851,10.68,0.09372071227741131,136818.0,0.7533414337788579
2017-02-27,187.313,5.441721175821579,2.36,35.632183908045974,4.16,14.917127071823206,4.6,-6.122448979591851,10.68,0.09372071227741131,136818.0,0.7533414337788579
2017-02-28,187.313,5.441721175821579,2.36,28.96174863387977,4.16,14.917127071823206,4.6,-6.122448979591851,10.68,0.09372071227741131,136818.0,0.7533414337788579
2017-03-01,187.991,5.516889123382095,2.46,33.69565217391304,4.16,14.917127071823206,4.4,-11.999999999999993,10.72,0.28063610851263926,136818.0,0.7533414337788579
2017-03-02,187.991,5.516889123382095,2.49,36.06557377049181,4.1,12.637362637362623,4.4,-11.999999999999993,10.72,0.28063610851263926,136818.0,0.7533414337788579
2017-03-03,187.991,5.516889123382095,2.49,32.44680851063831,4.1,12.637362637362623,4.4,-11.999999999999993,10.72,0.28063610851263926,136818.0,0.7533414337788579
2017-03-06,187.991,5.516889123382095,2.49,30.366492146596872,4.1,12.637362637362623,4.4,-11.999999999999993,10.72,0.28063610851263926,136818.0,0.7533414337788579
2017-03-07,187.991,5.516889123382095,2.52,37.704918032786885,4.1,12.637362637362623,4.4,-11.999999999999993,10.72,0.28063610851263926,136818.0,0.7533414337788579
2017-03-08,187.991,5.516889123382095,2.57,35.26315789473684,4.1,12.637362637362623,4.4,-11.999999999999993,10.72,0.28063610851263926,136818.0,0.7533414337788579
2017-03-09,187.991,5.516889123382095,2.6,34.71502590673576,4.21,14.402173913043473,4.4,-11.999999999999993,10.72,0.28063610851263926,136818.0,0.7533414337788579
2017-03-10,187.991,5.516889123382095,2.58,30.303030303030308,4.21,14.402173913043473,4.4,-11.999999999999993,10.72,0.28063610851263926,136818.0,0.7533414337788579
2017-03-13,187.991,5.516889123382095,2.62,32.994923857868024,4.21,14.402173913043473,4.4,-11.999999999999993,10.72,0.28063610851263926,136818.0,0.7533414337788579
2017-03-14,187.991,5.516889123382095,2.6,31.979695431472088,4.21,14.402173913043473,4.4,-11.999999999999993,10.72,0.28063610851263926,136818.0,0.7533414337788579
2017-03-15,187.991,5.516889123382095,2.51,29.381443298969064,4.21,14.402173913043473,4.4,-11.999999999999993,10.72,0.28063610851263926,136818.0,0.7533414337788579
2017-03-16,187.991,5.516889123382095,2.53,32.46073298429319,4.3,15.28150134048257,4.4,-11.999999999999993,10.72,0.28063610851263926,136818.0,0.7533414337788579
2017-03-17,187.991,5.516889123382095,2.5,32.97872340425533,4.3,15.28150134048257,4.4,-11.999999999999993,10.72,0.28063610851263926,136818.0,0.7533414337788579
2017-03-20,187.991,5.516889123382095,2.47,28.64583333333335,4.3,15.28150134048257,4.4,-11.999999999999993,10.72,0.28063610851263926,136818.0,0.7533414337788579
2017-03-21,187.991,5.516889123382095,2.43,25.257731958762896,4.3,15.28150134048257,4.4,-11.999999999999993,10.72,0.28063610851263926,136818.0,0.7533414337788579
2017-03-22,187.991,5.516889123382095,2.4,27.659574468085108,4.3,15.28150134048257,4.4,-11.999999999999993,10.72,0.28063610851263926,136818.0,0.7533414337788579
2017-03-23,187.991,5.516889123382095,2.41,26.1780104712042,4.23,14.016172506738558,4.4,-11.999999999999993,10.72,0.28063610851263926,136818.0,0.7533414337788579
2017-03-24,187.991,5.516889123382095,2.4,26.984126984126988,4.23,14.016172506738558,4.4,-11.999999999999993,10.72,0.28063610851263926,136818.0,0.7533414337788579
2017-03-27,187.991,5.516889123382095,2.38,31.491712707182312,4.23,14.016172506738558,4.4,-11.999999999999993,10.72,0.28063610851263926,136818.0,0.7533414337788579
2017-03-28,187.991,5.516889123382095,2.42,32.24043715846994,4.23,14.016172506738558,4.4,-11.999999999999993,10.72,0.28063610851263926,136818.0,0.7533414337788579
2017-03-29,187.991,5.516889123382095,2.39,34.26966292134832,4.23,14.016172506738558,4.4,-11.999999999999993,10.72,0.28063610851263926,136818.0,0.7533414337788579
2017-03-30,187.991,5.516889123382095,2.42,35.195530726256976,4.14,11.590296495956865,4.4,-11.999999999999993,10.72,0.28063610851263926,136818.0,0.7533414337788579
2017-03-31,187.991,5.516889123382095,2.4,34.83146067415729,4.14,11.590296495956865,4.4,-11.999999999999993,10.72,0.28063610851263926,136818.0,0.7533414337788579
2017-04-01,188.723,5.571032198876733,2.4,34.83146067415729,4.14,11.590296495956865,4.4,-13.725490196078418,10.72,0.28063610851263926,137083.0,0.7674269878490727
2017-04-03,188.723,5.571032198876733,2.35,35.83815028901734,4.14,11.590296495956865,4.4,-13.725490196078418,10.72,0.28063610851263926,137083.0,0.7674269878490727
2017-04-04,188.723,5.571032198876733,2.36,34.09090909090908,4.14,11.590296495956865,4.4,-13.725490196078418,10.72,0.28063610851263926,137083.0,0.7674269878490727
2017-04-05,188.723,5.571032198876733,2.34,37.647058823529406,4.14,11.590296495956865,4.4,-13.725490196078418,10.72,0.28063610851263926,137083.0,0.7674269878490727
2017-04-06,188.723,5.571032198876733,2.34,36.046511627906966,4.1,14.206128133704729,4.4,-13.725490196078418,10.72,0.28063610851263926,137083.0,0.7674269878490727
2017-04-07,188.723,5.571032198876733,2.38,37.57225433526011,4.1,14.206128133704729,4.4,-13.725490196078418,10.72,0.28063610851263926,137083.0,0.7674269878490727
2017-04-10,188.723,5.571032198876733,2.37,32.40223463687151,4.1,14.206128133704729,4.4,-13.725490196078418,10.72,0.28063610851263926,137083.0,0.7674269878490727
2017-04-11,188.723,5.571032198876733,2.32,31.073446327683605,4.1,14.206128133704729,4.4,-13.725490196078418,10.72,0.28063610851263926,137083.0,0.7674269878490727
2017-04-12,188.723,5.571032198876733,2.28,26.666666666666654,4.1,14.206128133704729,4.4,-13.725490196078418,10.72,0.28063610851263926,137083.0,0.7674269878490727
2017-04-13,188.723,5.571032198876733,2.24,27.27272727272728,4.08,13.966480446927374,4.4,-13.725490196078418,10.72,0.28063610851263926,137083.0,0.7674269878490727
2017-04-17,188.723,5.571032198876733,2.26,26.96629213483145,4.08,13.966480446927374,4.4,-13.725490196078418,10.72,0.28063610851263926,137083.0,0.7674269878490727
2017-04-18,188.723,5.571032198876733,2.18,21.787709497206713,4.08,13.966480446927374,4.4,-13.725490196078418,10.72,0.28063610851263926,137083.0,0.7674269878490727
2017-04-19,188.723,5.571032198876733,2.21,19.459459459459453,4.08,13.966480446927374,4.4,-13.725490196078418,10.72,0.28063610851263926,137083.0,0.7674269878490727
2017-04-20,188.723,5.571032198876733,2.24,19.148936170212785,3.97,10.584958217270204,4.4,-13.725490196078418,10.72,0.28063610851263926,137083.0,0.7674269878490727
