DATE,PC
1964-05-01,-13.559322033898317
1964-06-01,-7.142857142857134
1964-07-01,-12.499999999999988
1964-08-01,-7.407407407407414
1964-09-01,-7.27272727272728
1964-10-01,-7.27272727272728
1964-11-01,-15.789473684210531
1964-12-01,-9.090909090909092
1965-01-01,-12.499999999999988
1965-02-01,-5.555555555555569
1965-03-01,-12.962962962962965
1965-04-01,-9.433962264150944
1965-05-01,-9.803921568627452
1965-06-01,-11.538461538461549
1965-07-01,-10.20408163265306
1965-08-01,-11.999999999999993
1965-09-01,-15.68627450980392
1965-10-01,-17.647058823529402
1965-11-01,-14.583333333333337
1965-12-01,-20.0
1966-01-01,-18.367346938775515
1966-02-01,-25.49019607843137
1966-03-01,-19.148936170212774
1966-04-01,-20.833333333333336
1966-05-01,-15.21739130434782
