DATE,PC
2003-01-01,9.660759407225301
2003-02-01,9.768846950205356
2003-03-01,9.656491443881805
2003-04-01,9.425633308251808
2003-05-01,9.119976143931616
2003-06-01,8.895602275619186
2003-07-01,8.860914002994605
2003-08-01,8.99458935637567
2003-09-01,9.227440294919042
2003-10-01,9.383301255030474
2003-11-01,9.572192091198309
2003-12-01,9.839135579010055
2004-01-01,10.264593923447588
2004-02-01,10.696063576486607
2004-03-01,11.456956695454407
2004-04-01,12.002230983160665
2004-05-01,12.4880440888457
2004-06-01,12.967304691328238
2004-07-01,13.12632216300261
2004-08-01,13.088287594096373
2004-09-01,13.12163411448781
2004-10-01,13.246371753482816
2004-11-01,13.496981137513176
2004-12-01,13.660293907832784
2005-01-01,13.865454263062391
2005-02-01,14.072713559416714
2005-03-01,14.306592489952374
2005-04-01,14.262618269630876
2005-05-01,14.282822147990682
2005-06-01,14.24090757424091
2005-07-01,14.221902112503878
2005-08-01,14.289177307659553
2005-09-01,14.437208940315749
2005-10-01,14.303049759229545
2005-11-01,14.062986027792054
2005-12-01,13.544301414055182
2006-01-01,13.040728639009954
2006-02-01,12.209889618777675
2006-03-01,11.188575012664941
2006-04-01,10.046507185031752
2006-05-01,8.742840271626816
2006-06-01,7.194929610374443
2006-07-01,5.9041999305796535
2006-08-01,4.672586460907008
2006-09-01,3.6046860919194867
2006-10-01,2.904053879467714
2006-11-01,2.1861086375779144
2006-12-01,1.7848752687815495
2007-01-01,1.2050241333918401
2007-02-01,0.7152716777512901
2007-03-01,-0.11607472174611021
2007-04-01,-0.7155683587498531
2007-05-01,-1.3879536914355284
2007-06-01,-1.7732293590980286
2007-07-01,-2.160969267914298
2007-08-01,-2.452435457901125
2007-09-01,-2.866567832076008
2007-10-01,-3.588486711026934
2007-11-01,-4.608731645679937
2007-12-01,-5.320466172110062
2008-01-01,-6.1707051382799545
2008-02-01,-7.073749444739391
2008-03-01,-7.656258484930772
2008-04-01,-8.018141085186606
2008-05-01,-8.227973568281943
2008-06-01,-8.453118672088673
2008-07-01,-8.679024063424718
2008-08-01,-9.055334725684396
2008-09-01,-9.715190051645386
2008-10-01,-10.359352972149718
2008-11-01,-10.85094720975643
2008-12-01,-11.886475355768287
2009-01-01,-12.49054184403716
2009-02-01,-12.54867669348256
2009-03-01,-12.57916742624271
2009-04-01,-12.111491303108075
2009-05-01,-11.379591738770419
2009-06-01,-10.257793183691275
2009-07-01,-9.266652401186079
2009-08-01,-8.463642144122664
2009-09-01,-7.6621732051626035
2009-10-01,-6.617359119790814
2009-11-01,-5.127416886019688
2009-12-01,-3.703342056269443
2010-01-01,-2.712763850936587
2010-02-01,-2.921060701001243
2010-03-01,-1.8848378851069505
2010-04-01,-1.0442858301565332
2010-05-01,-0.8795271272165764
2010-06-01,-1.5997136856890113
2010-07-01,-2.30311034445581
2010-08-01,-2.9424657903788365
2010-09-01,-3.381884018807761
2010-10-01,-3.598942163964584
2010-11-01,-4.027407432409632
2010-12-01,-3.97014784119408
2011-01-01,-3.987896550788362
2011-02-01,-3.629010107668642
2011-03-01,-4.031318131333231
2011-04-01,-4.368079889073319
2011-05-01,-4.433241799527309
2011-06-01,-4.021410925061753
2011-07-01,-3.628526105248654
2011-08-01,-3.2012173937212305
2011-09-01,-3.042274399026695
2011-10-01,-3.2112988325101024
2011-11-01,-3.5296020932833265
2011-12-01,-3.789350678605627
2012-01-01,-3.469523311522207
2012-02-01,-2.7175500723207633
2012-03-01,-1.4816614039348928
2012-04-01,-0.6099651448488551
2012-05-01,0.17869396157365053
2012-06-01,0.8358358358358233
2012-07-01,1.388401834980568
2012-08-01,2.1334175597780294
2012-09-01,3.0576849574880898
2012-10-01,4.094932258555574
2012-11-01,5.418844922749369
2012-12-01,6.458481192334988
2013-01-01,7.479064183649554
2013-02-01,8.239766210366724
2013-03-01,8.743763777700444
2013-04-01,8.884401454503642
2013-05-01,9.057179959187742
2013-06-01,9.337795772500678
2013-07-01,9.834190966266451
2013-08-01,10.31986449159751
2013-09-01,10.718159362382512
2013-10-01,10.891364902506973
2013-11-01,10.714261012705496
2013-12-01,10.648797250859106
2014-01-01,10.285033202792459
2014-02-01,9.975436958242842
2014-03-01,8.750883557167809
2014-04-01,7.83740438366652
2014-05-01,7.073039882759348
2014-06-01,6.395673095630309
2014-07-01,5.7666724506912
2014-08-01,5.257323428600558
2014-09-01,4.853878046314109
2014-10-01,4.6477015825169445
2014-11-01,4.535402376400928
2014-12-01,4.382150887610722
2015-01-01,4.142015488556479
2015-02-01,4.062759575449919
2015-03-01,4.116258392862614
2015-04-01,4.226033098315708
2015-05-01,4.412834002407433
2015-06-01,4.514811654272834
2015-07-01,4.590032447409659
2015-08-01,4.674543319573392
2015-09-01,4.776256148133847
2015-10-01,4.890753175989106
2015-11-01,5.021693140664773
2015-12-01,5.052692964551997
2016-01-01,5.121773318389657
2016-02-01,5.036422118159028
2016-03-01,4.9258530724743546
2016-04-01,4.97190202998292
2016-05-01,5.001726347575229
2016-06-01,5.022540780441714
2016-07-01,5.052635248187397
2016-08-01,5.152743484621568
2016-09-01,5.173504843868649
2016-10-01,5.1238336069935055
2016-11-01,5.132100809732728
2016-12-01,5.19882179675994
2017-01-01,5.37654425452698
2017-02-01,5.441721175821579
2017-03-01,5.516889123382095
2017-04-01,5.571032198876733
2017-05-01,5.6774862340325996
2017-06-01,5.7907918191460395
2017-07-01,5.873081708834511
2017-08-01,5.946174827328312
2017-09-01,5.980713375378101
2017-10-01,6.014792078238008
2017-11-01,6.057178116001647
2017-12-01,6.1625690563111934
2018-01-01,6.158425276095962
2018-02-01,6.359942983135186
2018-03-01,6.369453856833565
2018-04-01,6.3256730764135725
2018-05-01,6.229464968488771
2018-06-01,6.154629488680203
2018-07-01,5.987098122176091
2018-08-01,5.721448554715289
2018-09-01,5.464633170756881
2018-10-01,5.289554874511677
2018-11-01,4.9549112770289945
2018-12-01,4.552071128964356
2019-01-01,4.143617155391939
2019-02-01,3.8308252938873464
2019-03-01,3.55512214637562
2019-04-01,3.4201962513891586
2019-05-01,3.336692697602607
2019-06-01,3.173582815775944
2019-07-01,3.141340614172993
2019-08-01,3.141631154140714
2019-09-01,3.204905477554899
2019-10-01,3.254949951975343
2019-11-01,3.4591745438985506
2019-12-01,3.7707749177735286
2020-01-01,4.091089569150024
2020-02-01,4.354194664939236
2020-03-01,4.510947777123144
2020-04-01,4.480927507179896
2020-05-01,4.248899821281009
2020-06-01,4.295231248502271
2020-07-01,4.822224664446359
2020-08-01,5.849592779996485
2020-09-01,7.078978813800429
2020-10-01,8.484316197545564
2020-11-01,9.593927715373399
2020-12-01,10.53802749741715
2021-01-01,11.419679863795585
2021-02-01,12.276191137979756
2021-03-01,13.429290945636863
2021-04-01,14.877111745525154
2021-05-01,16.790480755050876
2021-06-01,18.71863683988016
2021-07-01,19.797331485643177
2021-08-01,19.97733527602395
2021-09-01,19.715615465346456
2021-10-01,19.143666729054146
2021-11-01,18.86372505714397
2021-12-01,18.962753697352113
2022-01-01,19.347027388109552
2022-02-01,20.12212984548099
2022-03-01,20.76275674398521
2022-04-01,20.670467319736616
2022-05-01,19.867732592551683
2022-06-01,17.93989456000866
2022-07-01,15.61930419363554
2022-08-01,12.970584266630691
2022-09-01,10.716016320008274
2022-10-01,9.20326308136878
2022-11-01,7.590648338564774
2022-12-01,5.707612401392155
2023-01-01,3.8798712656545185
2023-02-01,2.19246120343209
2023-03-01,0.7515702691215291
2023-04-01,-0.10014439424285773
2023-05-01,-0.39766143474139726
2023-06-01,-0.03281992037886197
2023-07-01,0.9705414825029414
2023-08-01,2.596209037129933
2023-09-01,3.9898033162609066
2023-10-01,4.802272172246185
